bDTjIfljAy;4.949451913242578;20
farBZvWAW5;0.5673825114172426;50
whvnQPll5H;9.125789708288654;36
Tc6VfypzjB;5.912322450954507;88
rNOy6quA1A;7.133856913393468;9
L7XEHco5Y9;5.6600178565345125;53
6bf4nsETSD;4.116865094809807;91
MxSrNjrZRd;0.7232592314398556;82
16hALapjqr;2.7371404220674087;1
MEmrvTlWvD;8.855489203691798;42
su1TYQOxQr;8.488004349858578;19
BiNQCIrptz;0.04639334203376477;60
ALWZaBS3x1;5.7229660046936655;2
HVHjCMKMOb;6.180252704097262;89
8SU3envqb1;5.641622304785291;64
WCafXVLdh6;8.102410863708563;95
L6BhIlA1da;8.607666691430564;69
dkMUXLxZVp;8.059371204960732;78
ekN5PjSwpX;3.1341857657848404;63
twNSlnu33w;2.9394755140581563;94
XCgkuOyQhZ;0.654260089289953;44
q63TL3oSH6;9.858345979742138;8
inBUNSdYgT;8.29811310496664;91
svlBalQA2a;9.38102360479148;8
wHHF5XrPxy;4.475075502372331;19
Lm8CGXMK12;4.8999598490571366;28
6RBGFdVlyb;2.607418078019017;14
ILWt1RoHaZ;7.891260014149034;54
j5sV49KpyH;4.0397507708367595;89
oqLt3446wC;5.9626852750792025;77
NXAmC9rRxI;8.076549859182284;7
RRsSLaQcWS;0.563194048626039;95
oTU6PwlU4d;2.6677283175143627;79
8NwJ6taVxX;6.937529535918667;24
NETwMEciVx;9.71186943063144;66
WiCSIxGHZz;4.989507322807672;26
63l35P1uZs;2.936545890030576;24
Sm9GYeqjad;8.076346915443107;68
DF1EIbNrgd;2.373709096014692;70
LPmWRa1Emv;4.9821880942511125;87
JKudZMJXcP;1.9771388393478018;81
wR9UOuiul5;0.8109685123582355;62
EToqWXOp3d;9.422446247365494;83
kpcroBFEPG;1.4195079356426688;42
9FaM4h3Hvy;6.53436346175143;5
IK4DllsJ7n;4.063064627310018;60
rFZtR1p7Zj;4.037449505259618;0
5BMQEtMTfF;6.474690071918442;21
sGFYRQjslw;6.605872811357626;2
wE2nBjaSjE;7.153422557750375;28
IPMLhUZdzZ;3.9589938144428247;96
SxPbUcqkiY;2.6261950423945377;78
cSWZQzN2NN;1.8557929455610567;99
ieVTvG69EO;2.649408881834403;76
5WfzZca791;9.036087673188307;25
5DDQEm1GVQ;2.3014503586564325;11
mLqhA3iFSw;6.622303932736636;21
F6BTxqpgmC;1.9972096651295579;28
tJqnnzRhFC;8.902499413478646;67
jfXBv3ReuL;0.5808684333670489;99
bU7O7fOQX9;6.764532001038837;42
FJ76QJ7uOd;2.9214526428337506;73
O2QVxw11mA;2.2859461165088737;86
Bi6AxApJa2;2.3443190293767247;67
2XatNrx96i;0.5628329331319804;62
moYj5mDBuY;7.105035629502257;66
EQbgOn8XwL;5.897621236661569;37
HXEeaoxZdL;4.370634423711476;59
QpEthdc8Nu;6.909590085272708;65
jTtS2KPsh6;7.903345882348088;39
fGY4w7MrBo;8.783940544247654;45
Q3GwVi7CBt;5.476988447915651;66
wHOR2wew1l;6.303515389476003;95
Z1UcysScaG;7.6570354883903144;56
MOnl8SC1X7;3.0043791946153386;41
Pc5r4V8pHI;3.412549264677376;88
urNq8ZQJrj;3.0808761841282815;49
1SovFc37L4;6.417308286951293;34
N2T6jDF8EX;6.1211350751211535;12
kLuxJsF4Zk;4.88375741326087;96
8nuDCpObeU;8.04059001357759;8
LBCxBb7XVC;7.517707808015695;33
MEWD3r7YO5;7.725916007140147;43
TSvh9Gcs8B;7.492019680912976;43
o29zxvgOJi;4.390804903361332;88
L1TbS1wamk;1.0345565801383305;24
v3I1kYPA6T;2.4685703717509746;69
5rW9siAfhE;3.978692378683318;60
uq9L7XLeVa;4.493939854274344;98
sLjaqQQ2x9;9.217801045207754;7
1C4hgBnTqr;9.903570623495915;32
7kwJzja1RJ;3.2766463041122607;39
x6IrnHYDeP;4.681763189024634;57
lLTYpOf4Ra;6.583943257116792;9
Bg4U97Pc7a;9.53191211969411;39
xdnnWsTjTm;8.975443068094451;49
D8aokaKBEH;4.259857524052563;47
W71KauDXGq;6.486681030656644;81
ZKMvZZPgCO;7.191502858443551;49
2KaWd5sihc;8.102477673658274;61
kdDZzyd88Y;9.573794472095447;34
QfmEcMtZl1;4.826992680390817;94
CMBgnk6kqv;9.937774403757784;88
ZDCQVoQVYS;6.758249152744257;14
EvtTG9aru3;1.4792384677311465;50
Mr4S1glPKF;2.6267748149734915;53
w9CHHeq4TT;1.6773011402986415;69
CqOXa7lODV;2.79317119769145;69
WSpOy8R4dU;0.4530494380512151;65
EyvC6xxsTU;0.49206656802088466;50
TmcBpsrSZu;8.586688507272834;45
ei12JVLqpZ;7.698709143185935;55
lYuo9UykrP;1.8490184045528557;50
dWKuEn3NU2;7.370953760060273;68
KatLXPhuzq;8.830840696139271;93
CVuVpOBfJA;2.278851719517;76
G4VdFiVXOZ;3.0913735404542564;1
GTTK9RLndX;7.454684117303057;44
ckCKbMRpjn;7.581610510179796;66
JtiUzrMqvS;4.655283519312534;71
TxpImrnOvp;8.771407592275809;74
GTOvQUIl4f;2.6006980951681227;23
Ftf9sAlNq2;1.3229870628106222;85
OlQMTUzfRx;1.7852065938364103;44
7qmkTxhCPj;6.5725331828667635;55
dDgHhX2jlO;7.596184735807472;71
xqDckZSBdv;9.331675648969979;17
ESlhzGxy4D;4.595248734052639;23
kffKwAhxUK;2.9359200029524812;97
Q3fsLLK64t;2.28231190617512;71
JB1jaOZlXh;7.813572361003935;42
DXECYovafD;0.3985716411466056;52
swYxDTMFcz;6.1858625787044295;61
78pbzw6qfm;8.581256481769548;27
LhyKqCeG8F;9.914786891605097;17
fBBJTPmQIi;3.267578413611043;57
fGDE1Q2DsV;1.0859209964001837;67
4OlLQPPwjM;6.829645619251301;73
fpgCrZadjo;4.0261361669076745;42
JZGSrSiFIV;0.6583638179576001;8
hBSnEAOFJR;2.3343508179065573;3
uwHmhXYd7i;9.823214449305093;39
y9JoD7iApS;6.574465355473608;44
atS1KaHVFQ;6.515831739135312;64
nQg9FzSmdP;6.564805969448493;84
nX1oNxadJv;3.720267658308478;62
qDnETIexfU;6.55876208618711;33
KwWHg1Cpwi;9.716896268212333;29
eFUVdocvpx;5.910744862678814;52
QYivAGBwed;8.681883146330637;3
IBZHWLzkh9;4.320141064212183;23
2GlXRBztdp;6.751711226324483;78
rTrjfAAdMS;2.2311027511172887;59
bLP4udpERR;8.429529763059714;28
yPoN7msddi;5.413501438256574;59
5UOXaFLIxI;0.9421069458653386;11
MDxy4lOEWT;9.80423587132152;80
t2jwlCORYS;8.457271311144785;26
Vx4B5oCAt8;9.2244023355877;93
FYOWzLCaMG;6.538148193797204;70
A3ykcpSFyk;8.828183814785048;83
XwqFYqIthK;3.5053436322527243;29
FlTtfaNcQO;7.601094505099296;62
e3XabsPDxP;8.463774467479316;85
CsJDpi4yHr;7.655708052269839;69
qBlrjxdwPY;2.1231567230097967;68
Dp2QrEaOSO;9.765190217038128;7
pqf5dUnROy;0.3306814656726531;38
X6St2xfuT1;7.000396003844069;54
BbBKMOapfb;3.1607835196754586;38
fba98nyVtr;3.2016221365836204;26
3Y5NYsQUu1;4.197895969845867;24
LAegoQHZf2;5.660482822991164;3
Kj7w29koQ1;1.7976729031420402;30
aMzx9aHGwL;2.909544218367376;19
86BHFD4lMD;0.07319162264380452;97
gUUgbti6ua;7.888647473604221;86
g9QbnpGgH5;4.846924264884613;12
LFL5WnJmaG;8.307420832330067;74
dBVwbQwPiD;8.33403636384357;46
twb7a6VRqh;9.443343877587427;60
TxPgaciXPG;2.0047982734068714;34
XitMPzXJK4;5.719192364463145;99
tsW9rhtiJq;4.703648750356977;74
BktryL6mIo;8.213041639484292;75
ms4QWnnTBa;0.7536106934145326;90
o9EqrVSfj3;6.0787754261569145;98
Ca5Ge5t2Oy;4.468004353137464;4
1a9SNBCRpr;8.297374878417108;81
PlwgfneaOU;3.2056462767480323;77
4CLrzF5agS;7.4735038300194265;6
N5Q54cXpaA;3.124939328728402;33
5aWj7ZuHgD;4.4437560491213794;15
C8gaTe4aNk;0.8313801559989653;50
iUBFUawswi;3.8066580684578746;48
U7So8y6H61;3.6057270647569775;39
Da37pIo2sy;6.923750302312278;17
uaCelCNRlW;4.607490464558836;92
6NtkZasjNf;5.39654459608093;64
ymcFpNDYP6;5.633226325013069;80
h4eNUTNcpi;5.083872686389348;34
hxn64ivNM4;0.44779611168069944;57
9CXR6t2R2c;5.630327661763767;57
SUY8vwWHI4;6.5377316312557054;50
QjZNca7hla;2.041565638831134;33
nHLmahOKvY;8.102582207597832;22
xzXCZTSapa;6.6264710026102325;50
UR8C826T8l;6.406366737730523;17
ADLSndsVfW;1.9667351080394757;80
auQ8F77kab;9.977855837908436;6
xVS4FmheV2;6.289808088279193;45
exM3HNSE8o;2.13778890565668;38
TBwZ4n2ptb;6.005748165376376;84
NAypK1vxUz;7.653537917601616;20
QVorhN7h7u;5.351687269971968;37
N4lDpC4fj9;3.6968753458578005;46
